N	G	Iteration	dist_percent	z_score
36	117	872	0.988	2.07650326475
36	121	873	1.0	4.05686475222
36	112	874	1.0	5.24750249457
36	124	875	1.0	3.72877167248
36	151	876	1.0	9.17482406511
36	103	877	1.0	3.84777659344
36	134	878	1.0	4.84893574825
36	159	879	1.0	13.7007802377
36	108	880	1.0	7.50244804428
36	121	881	1.0	4.10063498567
36	100	882	1.0	11.6512301039
36	128	883	1.0	9.45278602941
36	168	884	1.0	6.42622986882
36	105	885	1.0	3.62879596397
36	167	886	1.0	8.00003449951
36	115	887	1.0	6.73748038832
36	111	888	1.0	10.0576802159
36	137	889	1.0	3.08525145017
36	110	890	1.0	5.3533423523
36	131	891	0.999	3.23165289765
36	122	892	0.997	3.02508194407
36	124	893	1.0	7.63690466329
36	120	894	0.998	3.07404811565
36	173	895	1.0	5.56187168393
36	156	896	1.0	10.234986798
36	118	897	1.0	4.6219001557
36	128	898	1.0	6.84951441545
36	102	899	1.0	9.10185713633
36	123	900	1.0	3.90625684466
36	127	901	1.0	3.99982169445
36	122	902	0.989	2.34996700363
36	120	903	1.0	5.2225561528
36	117	904	0.995	2.62823418271
36	163	905	1.0	7.72273392637
36	156	906	1.0	8.32342136054
36	120	907	1.0	4.71536158787
36	153	908	1.0	8.1047656694
36	120	909	1.0	4.82321816378
36	118	910	0.998	2.82891440066
36	165	911	1.0	8.28385189605
36	117	912	1.0	5.35940639857
36	125	913	1.0	5.50879596356
36	162	914	1.0	6.00039637357
36	175	915	0.999	3.75670863505
36	122	916	1.0	7.52460335916
36	113	917	1.0	7.6329234723
36	100	918	1.0	5.93702969031
36	154	919	1.0	7.82735893137
36	162	920	1.0	5.19788405787
36	127	921	1.0	5.57418923882
36	134	922	0.613	0.284154710125
36	115	923	1.0	4.68794196229
36	152	924	1.0	7.47039176305
36	134	925	1.0	5.70895852848
36	118	926	1.0	8.398925322
36	96	927	1.0	9.26421404076
36	115	928	0.893	1.25866600944
36	121	929	1.0	5.83161004817
36	167	930	1.0	7.46262692811
36	110	931	0.995	2.68532669967
36	136	932	1.0	3.44393024704
36	106	933	1.0	7.61400719903
36	127	934	1.0	5.81349585787
36	120	935	0.967	1.97823454551
36	157	936	1.0	7.70560033033
36	105	937	1.0	6.30486771364
36	133	938	0.982	2.18577453987
36	150	939	1.0	8.10976462462
36	159	940	1.0	4.9802960305
36	120	941	1.0	5.78622072323
36	124	942	0.997	2.71324815204
36	130	943	0.994	2.5451940812
36	113	944	1.0	5.02251517909
36	110	945	1.0	4.9715221081
36	114	946	1.0	6.13579389189
36	157	947	1.0	5.79289600759
36	101	948	1.0	8.60721024085
36	117	949	0.991	2.46313606065
36	112	950	1.0	5.15347784313
36	115	951	0.965	1.83107806342
36	117	952	1.0	3.21416363049
36	154	953	1.0	4.99478324478
36	121	954	1.0	5.30896747436
36	112	955	1.0	5.85013958701
36	116	956	1.0	4.48129769716
36	176	957	1.0	4.64213865855
36	152	958	1.0	10.2488678076
36	125	959	1.0	5.60042822827
36	108	960	1.0	6.40070520557
36	93	961	1.0	6.54233893151
36	127	962	1.0	6.1726125448
36	181	963	1.0	4.6917540025
36	114	964	1.0	4.54125813392
36	113	965	1.0	4.51921522984
36	105	966	1.0	7.33290737861
36	119	967	1.0	6.34983879313
36	165	968	1.0	8.3618955456
36	132	969	1.0	3.98230828188
36	160	970	1.0	7.62857645158
36	110	971	1.0	4.85670186484
36	169	972	1.0	6.97232599919
36	146	973	0.993	2.49294177307
36	167	974	1.0	4.63151743062
36	175	975	1.0	4.2642864336
36	122	976	1.0	4.80521768138
36	104	977	1.0	6.70749816367
36	110	978	1.0	8.66760259582
36	105	979	1.0	8.38390550716
36	124	980	0.807	0.90568094276
36	126	981	1.0	5.38637837162
36	125	982	0.978	2.11486281732
36	106	983	1.0	9.55176528513
36	107	984	1.0	10.7432291139
36	106	985	1.0	3.55810857639
36	115	986	1.0	5.67202757242
36	109	987	1.0	3.82369971367
36	115	988	1.0	3.46741532924
36	154	989	1.0	6.14599064858
36	164	990	1.0	6.78337736632
36	156	991	1.0	5.82352615659
36	166	992	1.0	7.30708063404
36	123	993	0.999	2.76174604223
36	118	994	1.0	4.13138938757
36	154	995	1.0	11.1623469211
36	99	996	1.0	6.55588553788
36	116	997	1.0	7.46831188424
36	119	998	1.0	3.61986739239
36	146	999	1.0	7.83933674168
38	114	0	1.0	9.05854720478
38	120	1	1.0	4.938325386
38	156	2	1.0	7.18305142504
38	107	3	1.0	7.69006837213
38	126	4	1.0	3.06015285436
38	112	5	1.0	5.34116305401
38	145	6	1.0	9.45427017646
38	130	7	1.0	4.3743931715
38	123	8	1.0	5.70771721234
38	174	9	1.0	6.40885554871
38	97	10	1.0	5.71808802943
38	165	11	1.0	9.44821177247
38	122	12	1.0	5.87238897779
38	126	13	1.0	7.87744738916
38	138	14	0.986	2.17305500084
38	120	15	1.0	6.15783397186
38	117	16	1.0	6.95937130388
38	132	17	1.0	5.21842227539
38	107	18	1.0	9.81500389709
38	126	19	1.0	4.97634749298
38	167	20	1.0	5.32112864769
38	110	21	1.0	5.4942740566
38	123	22	1.0	3.44238082735
38	125	23	1.0	4.78291960029
38	169	24	1.0	7.49936626841
38	168	25	1.0	5.69855776977
38	107	26	1.0	6.25247129001
38	125	27	1.0	5.09349837304
38	108	28	1.0	8.08319193651
38	165	29	1.0	9.71936284156
38	165	30	1.0	8.94027460481
38	131	31	1.0	4.99135651988
38	131	32	1.0	5.04414885643
38	117	33	0.957	1.81069289548
38	125	34	1.0	4.58681242763
38	126	35	1.0	3.77576103372
38	132	36	1.0	4.39746031445
38	123	37	1.0	5.75330275638
38	130	38	1.0	6.65607390812
38	166	39	1.0	8.04907804593
38	110	40	1.0	5.91725855067
38	124	41	1.0	4.62572614084
38	128	42	0.316	-0.524857437245
38	105	43	1.0	8.43332594504
38	178	44	1.0	4.9340746525
38	111	45	1.0	9.31542409753
38	109	46	1.0	3.95960249244
38	129	47	0.997	2.75681605736
38	112	48	1.0	3.80979723899
38	173	49	1.0	10.9817408588
38	136	50	0.991	2.60019174228
38	165	51	1.0	10.3672838955
38	123	52	1.0	4.64243496437
38	114	53	1.0	5.23211301189
38	114	54	1.0	7.24732803382
38	125	55	1.0	6.49765750794
38	115	56	1.0	9.47670367407
38	124	57	1.0	5.86504617329
38	115	58	1.0	6.35960377162
38	162	59	1.0	9.76312513651
38	118	60	1.0	7.50207901685
38	116	61	1.0	7.33629776026
38	113	62	1.0	9.8740449704
38	137	63	0.672	0.417322882141
38	114	64	1.0	4.01947581026
38	135	65	1.0	6.72822460099
38	108	66	1.0	9.891424682
38	124	67	1.0	7.60083889514
38	135	68	1.0	6.6165082343
38	160	69	1.0	9.25148999378
38	118	70	1.0	5.01537076869
38	115	71	1.0	8.32832834442
38	119	72	1.0	5.89052022225
38	119	73	0.995	2.9864915772
38	128	74	1.0	5.172250851
38	92	75	1.0	7.8821238518
38	164	76	1.0	8.50422612958
38	127	77	1.0	4.60948893753
38	174	78	1.0	3.14051384835
38	171	79	1.0	4.59846405282
38	124	80	1.0	7.06324931387
38	160	81	1.0	7.32338498417
38	170	82	1.0	6.73890720575
38	123	83	1.0	4.24262118475
38	125	84	1.0	8.39806314809
38	118	85	0.998	3.82600739848
38	122	86	1.0	5.19921597644
38	117	87	1.0	5.91214663095
38	147	88	1.0	14.0514427644
38	127	89	1.0	4.34518753706
38	131	90	0.905	1.33872973235
38	165	91	1.0	11.0257427472
38	120	92	1.0	6.23978094718
38	124	93	0.971	2.06577132586
38	168	94	1.0	9.07722702289
38	113	95	1.0	5.02599324071
38	161	96	1.0	8.17334676253
38	126	97	1.0	4.32815286935
38	127	98	1.0	4.16900559555
38	113	99	1.0	7.18250851974
38	166	100	1.0	11.741736742
38	161	101	1.0	7.13232967232
38	126	102	1.0	5.13779660915
38	174	103	1.0	7.19661127119
38	130	104	0.999	3.87215584659
38	118	105	1.0	4.23096928047
38	154	106	1.0	8.95690997911
38	167	107	1.0	4.05756817566
38	163	108	1.0	9.82487549222
38	129	109	1.0	3.61721192135
38	96	110	1.0	6.56558658082
38	129	111	1.0	6.02880535405
38	122	112	1.0	5.69201894783
38	176	113	1.0	7.84757206916
38	182	114	1.0	7.47564572373
38	166	115	1.0	4.39171801569
38	133	116	0.999	3.46582905979
38	123	117	1.0	3.27496395857
38	161	118	1.0	9.19566272085
38	113	119	1.0	6.64344461674
38	130	120	1.0	7.39474330632
38	121	121	1.0	4.09682924926
38	103	122	1.0	8.08939594797
38	109	123	1.0	5.77280498109
38	120	124	0.99	2.40334412388
38	104	125	1.0	9.10879335489
38	126	126	1.0	4.15825761074
38	113	127	1.0	6.05127058124
38	118	128	0.999	3.12144457971
38	167	129	1.0	11.220342919
38	105	130	0.918	1.42728545704
38	124	131	1.0	4.17814882474
38	153	132	1.0	10.6975201829
38	180	133	0.999	3.53070443991
38	123	134	1.0	7.70428175758
38	119	135	0.985	2.0955883143
38	117	136	1.0	4.99378675529
38	136	137	1.0	9.60280139222
38	119	138	1.0	4.2600417916
38	115	139	1.0	7.37121566623
38	155	140	1.0	11.2998460055
38	125	141	0.971	1.97000723815
38	158	142	1.0	9.26935348302
38	172	143	1.0	4.54246579325
38	114	144	1.0	7.66833388573
38	120	145	1.0	4.68819327161
38	171	146	1.0	7.26276149133
38	121	147	1.0	6.66931952686
38	103	148	1.0	5.49906211522
38	120	149	1.0	8.6448467502
38	126	150	1.0	5.73603616786
38	120	151	1.0	10.2272822626
38	174	152	1.0	7.95895723204
38	123	153	1.0	6.17527900619
38	165	154	1.0	8.32079293437
38	122	155	1.0	4.440299221
38	125	156	1.0	5.13330663292
38	125	157	1.0	4.21044323921
38	119	158	1.0	5.82922046522
38	112	159	0.999	3.41076976364
38	122	160	1.0	5.82629753765
38	107	161	1.0	3.57891088664
38	115	162	1.0	9.13825017834
38	161	163	1.0	6.12772273473
38	161	164	1.0	5.92289697976
38	159	165	1.0	7.29712632691
38	113	166	1.0	3.02025220804
38	121	167	1.0	5.08697516853
38	112	168	1.0	7.2929008416
38	119	169	1.0	5.17642170262
38	147	170	0.784	0.803162566902
38	113	171	1.0	8.1845720002
38	176	172	1.0	7.64062092638
38	119	173	1.0	5.27850416969
38	105	174	1.0	7.30401869272
38	143	175	0.672	0.413191983937
38	134	176	0.993	2.53507304676
38	128	177	1.0	4.78310427704
38	114	178	1.0	4.49490140095
38	135	179	1.0	3.63618260051
38	106	180	1.0	4.9188529423
38	118	181	1.0	5.04324810597
38	123	182	1.0	5.75093508959
38	133	183	0.939	1.58600842291
38	110	184	1.0	7.64405800047
38	176	185	1.0	5.92786312018
38	180	186	1.0	9.64161774043
38	165	187	1.0	7.60669119172
38	110	188	1.0	7.61002929299
38	168	189	1.0	4.27418963775
38	133	190	0.989	2.32046752889
38	118	191	1.0	4.17847455782
38	121	192	1.0	5.83250040134
38	116	193	1.0	11.1299521491
38	175	194	1.0	6.83652299292
38	131	195	1.0	5.47532786449
38	165	196	1.0	7.70219945779
38	154	197	1.0	11.0075824315
38	111	198	0.984	2.13763588385
38	123	199	1.0	4.35537151238
38	118	200	1.0	3.22677811139
38	164	201	1.0	10.0446672167
38	173	202	1.0	7.42173208123
38	154	203	1.0	7.97323414351
38	121	204	0.914	1.39434543224
38	187	205	1.0	8.93732811469
38	174	206	1.0	4.12753437496
38	112	207	1.0	4.67157267886
38	164	208	1.0	6.87075077149
38	98	209	1.0	7.86769532003
38	161	210	1.0	10.5962059181
38	126	211	1.0	3.04653425167
38	126	212	1.0	5.1110179003
38	133	213	1.0	4.09920502189
38	111	214	1.0	9.87468339874
38	112	215	1.0	6.27075925849
38	108	216	1.0	6.70885937666
38	158	217	1.0	7.04335629523
38	121	218	0.992	2.36536129917
38	130	219	1.0	3.9761692375
38	180	220	1.0	6.24198334384
38	121	221	1.0	4.88593098465
38	129	222	0.997	2.89605154825
38	130	223	0.845	0.990681685334
38	112	224	1.0	6.03584223596
38	141	225	1.0	6.55510741516
38	123	226	1.0	9.76208380456
38	106	227	1.0	5.40865956192
38	131	228	1.0	5.88380400883
38	117	229	1.0	5.48283038487
38	109	230	1.0	6.87772860455
38	108	231	1.0	6.96042745157
38	111	232	1.0	9.73562688406
38	122	233	1.0	5.21427851241
38	122	234	1.0	7.17119951769
38	163	235	1.0	5.34410110607
38	132	236	0.971	2.01129727295
38	108	237	1.0	4.20970797698
38	131	238	0.997	2.61989467214
38	132	239	0.637	0.345232389424
38	162	240	1.0	9.93668145129
38	122	241	1.0	8.15600936081
38	113	242	1.0	6.09155696492
38	117	243	1.0	4.37975633375
38	120	244	1.0	3.33751310924
38	161	245	1.0	5.62848804041
38	175	246	1.0	9.69297078535
38	129	247	0.955	1.69155597352
38	120	248	1.0	6.45990101948
38	156	249	1.0	11.2896641867
38	123	250	1.0	5.58083578438
38	166	251	0.999	3.87404717672
38	124	252	1.0	5.66309076595
38	152	253	1.0	7.53827788464
38	128	254	1.0	5.59834910217
38	159	255	1.0	5.66644083808
38	126	256	1.0	3.09023612875
38	119	257	1.0	4.38287198192
38	111	258	1.0	6.84225288221
38	119	259	1.0	6.10823727874
38	120	260	1.0	4.52895047213
38	173	261	1.0	7.0206050224
38	118	262	1.0	3.70671260002
38	115	263	1.0	7.70189619623
38	136	264	1.0	3.96105446697
38	115	265	1.0	5.40685582037
38	127	266	1.0	3.85059467273
38	117	267	1.0	7.01709666219
38	114	268	1.0	6.09018000799
38	116	269	1.0	8.93719217458
38	145	270	1.0	11.0426037884
38	150	271	1.0	10.5937234667
38	121	272	1.0	5.01403225783
38	130	273	1.0	4.33398415171
38	113	274	1.0	4.82464505866
38	145	275	1.0	10.6492454641
38	120	276	1.0	4.27464409652
38	129	277	1.0	5.81586671307
38	133	278	1.0	3.89930459395
38	165	279	1.0	7.4838353112
38	156	280	1.0	8.03205247104
38	115	281	1.0	6.19736307698
38	122	282	0.983	2.20732787043
38	159	283	1.0	9.32538862895
38	119	284	0.999	3.65201782021
38	170	285	0.995	2.71796791931
38	113	286	1.0	5.87784735771
38	128	287	1.0	5.04533986799
38	112	288	1.0	6.32153561417
38	114	289	1.0	4.70686705597
38	111	290	1.0	4.65969647666
38	108	291	1.0	4.90254157653
38	126	292	1.0	3.50426561431
38	162	293	1.0	9.19177993416
38	153	294	1.0	10.9859618739
38	122	295	1.0	5.26899264437
38	164	296	0.996	2.7605866191
38	141	297	1.0	3.29678472212
38	166	298	1.0	5.42396040171
38	114	299	1.0	5.7247654336
38	136	300	0.469	-0.121265412196
38	173	301	1.0	5.03170987308
38	118	302	1.0	5.30957194382
38	163	303	1.0	4.91843225032
38	170	304	1.0	6.82530767293
38	133	305	0.968	1.87787397455
38	135	306	1.0	3.91918274762
38	122	307	0.997	2.76445683036
38	141	308	1.0	9.15354318158
38	110	309	1.0	5.62442941389
38	156	310	1.0	8.17552662536
38	174	311	1.0	4.57024929499
38	117	312	1.0	6.55861507389
38	124	313	1.0	4.3182552819
38	111	314	1.0	5.69137462817
38	163	315	1.0	7.46353234408
38	105	316	1.0	9.14007040506
38	122	317	1.0	3.65233760012
38	125	318	1.0	4.40392661669
38	130	319	1.0	3.57334577185
38	115	320	0.999	3.26932773296
38	120	321	1.0	3.36250187972
38	126	322	0.984	2.05993093426
38	112	323	1.0	5.00067711943
38	110	324	1.0	4.33500580044
38	119	325	1.0	6.47667980675
38	127	326	0.999	3.49950018856
38	166	327	1.0	9.4656753321
38	110	328	1.0	6.68442785857
38	123	329	0.934	1.52084169244
38	125	330	1.0	6.23299487716
38	103	331	1.0	6.77398265873
38	125	332	1.0	3.581938699
38	123	333	1.0	4.92822077795
38	170	334	1.0	8.51821753203
38	162	335	1.0	6.58209334548
38	102	336	1.0	5.40047235292
38	128	337	1.0	4.85392934863
38	139	338	0.875	1.15952092568
38	119	339	1.0	9.29039907663
38	155	340	1.0	9.49415584263
38	122	341	1.0	6.40621183021
38	160	342	1.0	9.9648082252
38	119	343	1.0	3.53989882816
38	130	344	1.0	4.75514564957
38	173	345	1.0	3.24683011177
38	131	346	1.0	4.12341360628
38	120	347	1.0	5.40847845117
38	159	348	1.0	8.9532167129
38	100	349	1.0	5.94646913881
38	169	350	1.0	5.60211182033
38	116	351	1.0	7.0171934798
38	175	352	0.999	3.28757272473
38	166	353	1.0	10.6380309283
38	165	354	1.0	9.66367912489
38	160	355	1.0	7.36928304793
38	108	356	1.0	4.84289467424
38	145	357	1.0	3.84921817991
38	138	358	1.0	3.97066706375
38	115	359	1.0	7.48169183416
38	130	360	1.0	6.13941708733
38	110	361	1.0	3.76362236918
38	130	362	1.0	5.36614933156
38	129	363	1.0	7.3700411614
38	154	364	1.0	9.41317831334
38	111	365	1.0	6.11532153123
38	99	366	1.0	7.67888420903
38	127	367	1.0	5.52152199354
38	119	368	1.0	6.20208733709
38	184	369	1.0	5.85316850577
38	132	370	1.0	5.87320969163
38	123	371	1.0	4.46215469527
38	121	372	1.0	3.5599418663
38	128	373	0.985	2.36114665712
38	163	374	1.0	8.47620871736
38	131	375	1.0	7.13295525358
38	128	376	1.0	4.86884878658
38	153	377	1.0	6.20106774841
38	119	378	1.0	4.46255544098
38	136	379	1.0	4.03078354055
38	127	380	0.998	2.98741911284
38	116	381	1.0	7.91474116907
38	161	382	1.0	7.05351501127
38	133	383	1.0	4.43508158061
38	174	384	1.0	5.06538343984
38	147	385	1.0	3.58975450706
38	127	386	1.0	5.68748314868
38	134	387	1.0	5.11475541199
38	130	388	0.947	1.58665010861
38	166	389	1.0	6.61536959976
38	121	390	1.0	8.0137123453
38	108	391	1.0	8.45701420785
38	173	392	1.0	9.3152583721
38	117	393	1.0	4.67788212916
38	121	394	1.0	6.60448638302
38	122	395	0.997	2.72298089823
38	126	396	1.0	5.92178641068
38	118	397	1.0	6.38605098565
38	121	398	1.0	8.40469988589
38	158	399	1.0	9.85594783372
38	130	400	1.0	6.86252363323
38	127	401	0.999	3.31426302297
38	116	402	1.0	5.47241491684
38	118	403	1.0	6.33611487155
38	122	404	1.0	4.21637583971
38	111	405	1.0	6.3574857037
38	156	406	1.0	12.7602839703
38	122	407	1.0	5.71544784511
38	125	408	1.0	4.03598771965
38	119	409	1.0	6.13961952966
38	168	410	1.0	6.11525813012
38	148	411	1.0	9.39184258116
38	171	412	1.0	6.05341406557
38	163	413	1.0	8.67100883374
38	104	414	1.0	10.9859565339
38	125	415	1.0	9.11960682745
38	131	416	1.0	5.96982659937
38	160	417	1.0	6.15845349664
38	116	418	1.0	7.04896691279
38	163	419	1.0	6.87536216095
38	129	420	1.0	5.59123671358
38	123	421	0.999	3.05250394591
38	130	422	1.0	4.32932928364
38	126	423	1.0	5.45002196402
38	118	424	0.966	1.79574288631
38	111	425	1.0	6.74938076159
38	120	426	0.997	2.78188471
38	156	427	1.0	8.56224847239
38	133	428	1.0	4.72503425773
38	118	429	1.0	7.00861674113
38	109	430	1.0	7.32675975713
38	117	431	1.0	6.31318332504
38	128	432	0.998	3.29400961227
38	127	433	1.0	6.54041637966
38	115	434	1.0	10.12590261
38	126	435	1.0	6.78672394509
38	116	436	1.0	3.91532740107
38	158	437	1.0	8.56800446611
38	132	438	0.876	1.11225040921
38	156	439	1.0	10.0250789813
38	129	440	1.0	4.30250054394
38	121	441	1.0	4.90715000575
38	137	442	1.0	5.77894257302
38	102	443	1.0	5.40602227159
38	121	444	1.0	8.35026630919
38	119	445	1.0	5.79115678937
38	142	446	1.0	5.20650990703
38	173	447	1.0	5.92184108754
38	133	448	1.0	3.9384893214
38	117	449	1.0	6.09662470839
38	111	450	1.0	8.16095258473
38	131	451	1.0	6.68458506974
38	120	452	1.0	8.63261734381
38	120	453	1.0	3.20872549759
38	158	454	1.0	7.08463493563
38	122	455	0.984	2.16469449396
38	152	456	1.0	11.7945527833
38	128	457	0.999	3.31815463196
38	172	458	1.0	5.68013266414
38	135	459	1.0	3.89181496393
38	142	460	1.0	13.3514381796
38	114	461	1.0	8.3060974093
38	120	462	0.999	3.99744993309
38	127	463	1.0	3.5350876083
38	129	464	1.0	6.1668693938
38	110	465	1.0	6.69299199931
38	128	466	1.0	3.41856769846
38	155	467	1.0	9.65985639499
38	162	468	1.0	7.29341590082
38	154	469	1.0	6.97448803034
38	115	470	1.0	4.54838276768
38	168	471	1.0	12.3096731664
38	162	472	1.0	11.6424992092
38	132	473	1.0	5.76737692755
38	118	474	1.0	5.52482668568
38	111	475	1.0	7.60434593737
38	161	476	1.0	9.24169409375
38	130	477	0.998	2.97286586389
38	170	478	1.0	3.82627577858
38	126	479	1.0	3.68686893663
38	142	480	1.0	5.56610117122
38	106	481	1.0	6.89612271772
38	130	482	1.0	5.37784988527
38	168	483	1.0	9.96668948745
38	109	484	1.0	5.87521502358
38	154	485	1.0	7.97002170853
38	123	486	1.0	7.06651014602
38	168	487	1.0	6.63849573175
38	107	488	1.0	6.3088528663
38	178	489	1.0	4.56837389538
38	117	490	1.0	4.26792989353
38	130	491	1.0	4.47415955055
38	123	492	1.0	3.88183238194
38	174	493	1.0	7.33037231221
38	109	494	1.0	7.18521461767
38	130	495	0.992	2.48858974204
38	107	496	1.0	11.9427968628
38	109	497	1.0	5.74866839475
38	114	498	1.0	4.70005130469
38	167	499	1.0	8.61096950779
38	137	500	0.993	2.56997362716
38	114	501	1.0	4.103160177
38	121	502	1.0	4.40717045273
38	115	503	0.998	2.67365337282
38	173	504	1.0	5.57633854778
38	168	505	1.0	9.50352916109
38	120	506	0.917	1.43968165101
38	116	507	1.0	4.72261270694
38	162	508	0.999	5.24236402455
38	100	509	1.0	8.23346887815
38	121	510	1.0	6.28721106938
38	112	511	0.965	1.87610711333
38	125	512	0.993	2.5711256413
38	133	513	0.999	3.31773462775
38	117	514	1.0	5.32566727173
38	110	515	1.0	8.01036700479
38	115	516	1.0	4.67618067008
38	163	517	1.0	8.42541262802
38	128	518	1.0	7.2296796372
38	120	519	1.0	6.22170370521
38	125	520	1.0	7.28005975521
38	119	521	1.0	4.30869055607
38	109	522	1.0	6.69926392607
38	136	523	0.992	2.58720333664
38	111	524	1.0	3.81124960303
38	119	525	1.0	6.10889774934
38	168	526	1.0	7.22681233447
38	141	527	1.0	3.46482825843
38	129	528	0.998	2.86582136556
38	157	529	1.0	7.06618956846
38	125	530	0.977	2.1804603341
38	122	531	1.0	4.27990519129
38	129	532	1.0	4.79651901137
38	127	533	1.0	4.0110875545
38	108	534	1.0	7.25349110312
38	131	535	1.0	5.73149329864
38	128	536	1.0	7.44705003741
38	128	537	0.874	1.17663451619
38	125	538	1.0	6.45226746548
38	142	539	0.959	1.68158883263
38	123	540	1.0	3.55924648311
38	147	541	1.0	10.5803974457
38	123	542	1.0	3.60851046332
38	118	543	0.935	1.57867894003
38	166	544	1.0	8.05816396203
38	121	545	1.0	6.48714010367
38	159	546	1.0	8.68733859779
38	123	547	1.0	7.88335106949
38	124	548	1.0	7.67134166445
38	106	549	1.0	7.38477164518
38	142	550	1.0	11.9640043071
38	169	551	1.0	6.61790178826
38	131	552	0.999	3.40426669369
38	128	553	1.0	6.89512534878
38	126	554	1.0	5.66175565155
38	161	555	1.0	9.20761119009
38	126	556	0.999	4.37507110936
38	122	557	1.0	5.14066023942
38	142	558	1.0	6.21421187475
38	134	559	1.0	4.51952969262
38	109	560	1.0	7.62872050865
38	129	561	0.983	2.14877788485
38	107	562	1.0	6.78750092115
38	135	563	1.0	5.35056521454
38	155	564	1.0	7.76041163832
38	167	565	1.0	8.20497683601
38	129	566	0.999	2.97591590028
38	119	567	1.0	3.72481483477
38	126	568	1.0	4.38979164749
38	116	569	1.0	5.19137866987
38	118	570	1.0	4.45936628406
38	165	571	1.0	6.24410200873
38	158	572	1.0	9.70761538812
38	165	573	1.0	6.85103730196
38	159	574	1.0	7.98398031772
38	177	575	1.0	5.73186149928
38	116	576	1.0	5.54063337764
38	125	577	1.0	4.4225190425
38	110	578	1.0	8.28207638933
38	120	579	1.0	4.41293827618
38	116	580	1.0	7.36118211408
38	118	581	1.0	6.29561291506
38	131	582	1.0	6.02609019613
38	155	583	1.0	6.5215273639
38	134	584	0.997	2.87317944243
38	160	585	1.0	11.5433628689
38	124	586	1.0	5.52367348599
38	133	587	1.0	5.88975902774
38	161	588	1.0	6.72770954541
38	126	589	1.0	4.60710779379
38	115	590	1.0	4.88264000554
38	130	591	0.925	1.48111139683
38	171	592	1.0	4.91332918461
38	128	593	1.0	5.15056733384
38	154	594	1.0	7.97843864353
