Cov	Iteration	euc_z_score	euc_percent	eig_percent	mcd_percent_k1	mcd_percent_k3
0.2	474	1.2283324234	0.901	0.427	0.309	0.7
0.2	475	1.02645499039	0.84	0.251	0.031	0.844
0.2	476	1.81238462162	0.961	0.63	0.864	0.839
0.2	477	-0.248081525282	0.404	0.116	0.703	0.498
0.2	478	2.90143872383	0.997	0.775	0.428	0.999
0.2	479	1.72622341146	0.954	0.555	0.538	0.921
0.2	480	2.49630932117	0.992	0.842	0.789	0.984
0.2	481	2.16006169117	0.985	0.682	0.958	0.931
0.2	482	4.72677634077	1.0	0.418	0.991	1.0
0.2	483	1.78290723869	0.962	0.988	0.625	0.962
0.2	484	2.42578384423	0.991	0.435	0.919	0.985
0.2	485	5.07962356134	1.0	0.984	1.0	1.0
0.2	486	4.28355421526	1.0	0.435	0.912	1.0
0.2	487	0.440193112558	0.668	0.415	0.796	0.737
0.2	488	0.879112867833	0.815	0.977	0.743	0.68
0.2	489	2.26726533533	0.993	0.91	0.875	0.994
0.2	490	3.64106036796	1.0	0.894	0.995	1.0
0.2	491	2.96754201365	0.995	0.76	0.945	0.996
0.2	492	3.82345815064	1.0	0.996	0.989	1.0
0.2	493	2.17658765355	0.984	0.728	0.934	0.985
0.2	494	4.11775048701	1.0	0.946	0.984	0.999
0.2	495	3.37059384543	1.0	0.412	0.945	0.995
0.2	496	1.80456504643	0.956	0.483	0.974	0.963
0.2	497	2.63279707904	0.995	0.875	0.94	0.997
0.2	498	3.16806765389	0.999	0.618	0.905	0.997
0.2	499	3.12065029582	0.999	0.8	0.889	0.997
0.2	500	2.84827459755	0.996	0.574	0.915	0.993
0.2	501	1.8290496441	0.952	0.663	0.977	0.916
0.2	502	1.503021557	0.937	0.964	0.99	0.89
0.2	503	1.35732366474	0.915	0.615	0.726	0.846
0.2	504	2.60512738824	0.991	0.465	0.976	0.988
0.2	505	2.99358693534	0.997	0.499	0.995	0.991
0.2	506	2.57535257095	0.993	0.605	0.861	0.961
0.2	507	2.83833740225	0.992	0.558	0.59	0.996
0.2	508	4.95273979694	1.0	0.835	0.983	1.0
0.2	509	2.77052777811	0.999	0.278	0.794	0.996
0.2	510	1.10065797589	0.864	0.294	0.291	0.884
0.2	511	4.31819242082	1.0	0.891	0.999	1.0
0.2	512	1.5538487853	0.94	0.235	0.972	0.966
0.2	513	6.30509257345	1.0	1.0	1.0	1.0
0.2	514	1.41329494875	0.92	0.68	0.839	0.767
0.2	515	2.59248596604	0.995	0.351	0.921	0.996
0.2	516	5.33110271164	1.0	0.804	0.983	1.0
0.2	517	4.9868248268	1.0	0.873	1.0	1.0
0.2	518	1.81422036327	0.958	0.369	0.918	0.981
0.2	519	2.25386791492	0.987	0.741	0.966	0.987
0.2	520	2.35955424857	0.993	0.491	0.93	0.93
0.2	521	4.2569067081	0.999	0.658	0.977	0.999
0.2	522	2.48972274336	0.992	0.592	0.959	0.972
0.2	523	1.33623900181	0.907	0.514	0.831	0.882
0.2	524	2.34920963813	0.992	0.615	0.398	0.977
0.2	525	2.96186728348	0.999	0.464	0.983	0.992
0.2	526	2.04021264057	0.978	0.633	0.981	0.979
0.2	527	2.79843063967	0.996	0.864	0.979	0.996
0.2	528	1.24999708064	0.896	0.114	0.551	0.927
0.2	529	1.23478698883	0.888	0.298	0.7	0.814
0.2	530	3.23702478103	1.0	0.765	0.934	0.991
0.2	531	2.73272795792	0.995	0.816	0.982	0.994
0.2	532	2.01124540807	0.977	0.575	0.999	0.99
0.2	533	1.71169469432	0.954	0.863	0.748	0.927
0.2	534	2.95078813405	0.999	0.6	0.873	1.0
0.2	535	1.74211478471	0.954	0.526	0.602	0.903
0.2	536	2.87493083821	0.998	0.989	0.928	0.992
0.2	537	4.54112580201	1.0	1.0	1.0	1.0
0.2	538	4.4182959954	1.0	0.946	0.993	1.0
0.2	539	3.26108068252	0.999	0.629	0.958	1.0
0.2	540	2.11879513038	0.974	0.294	0.139	0.906
0.2	541	1.55763087165	0.934	0.08	0.911	0.944
0.2	542	1.20519482811	0.884	0.304	0.587	0.9
0.2	543	1.62392768221	0.942	0.876	0.553	0.779
0.2	544	1.53266141694	0.943	0.612	0.995	0.979
0.2	545	2.70409021915	0.995	0.862	0.941	0.988
0.2	546	1.49873803597	0.94	0.245	0.233	0.875
0.2	547	4.28279625182	1.0	0.629	0.819	1.0
0.2	548	4.2848934343	1.0	0.981	0.946	1.0
0.2	549	1.3219627111	0.916	0.378	0.534	0.817
0.2	550	2.33639286464	0.99	0.801	0.994	0.994
0.2	551	0.649146253669	0.754	0.558	0.967	0.808
0.2	552	0.405690597112	0.673	0.897	0.909	0.567
0.2	553	2.52871847081	0.996	0.873	0.932	0.987
0.2	554	2.85218783801	0.996	0.765	0.953	0.979
0.2	555	2.59961976007	0.994	0.867	0.979	0.989
0.2	556	1.51497104794	0.932	0.943	0.99	0.952
0.2	557	1.94442930761	0.972	0.546	0.968	0.988
0.2	558	2.62668633427	0.995	0.727	0.897	0.974
0.2	559	0.91060417661	0.81	0.016	0.297	0.791
0.2	560	2.33320470125	0.992	0.42	0.514	0.991
0.2	561	1.33574657836	0.906	0.398	0.97	0.969
0.2	562	2.64144333833	0.997	0.951	0.869	0.99
0.2	563	1.50422405032	0.928	0.637	0.75	0.81
0.2	564	2.01239953516	0.982	0.332	0.748	0.931
0.2	565	1.98725183601	0.974	0.259	0.531	0.861
0.2	566	2.95950171704	0.996	0.987	0.991	0.986
0.2	567	4.27402198174	1.0	0.995	0.909	0.998
0.2	568	2.67480187355	0.993	0.347	0.99	0.999
0.2	569	0.278546979526	0.615	0.006	0.075	0.59
0.2	570	2.66518817733	0.997	0.4	0.915	0.997
0.2	571	2.48558573326	0.989	0.155	0.899	0.993
0.2	572	1.35873026305	0.914	0.81	0.576	0.912
0.2	573	-0.420398969356	0.328	0.095	0.447	0.291
0.2	574	2.22330961846	0.98	1.0	1.0	0.954
0.2	575	1.98467027521	0.981	0.842	0.996	0.957
0.2	576	1.59385020556	0.948	0.677	0.563	0.958
0.2	577	-0.359260401293	0.37	0.432	0.192	0.35
0.2	578	3.01144963694	0.998	0.771	0.982	0.994
0.2	579	2.54527568619	0.992	0.902	0.78	0.995
0.2	580	1.05784315722	0.866	0.284	0.587	0.668
0.2	581	3.46939984312	1.0	0.969	0.93	0.989
0.2	582	1.25956158299	0.9	0.395	0.307	0.878
0.2	583	2.10213116345	0.978	0.323	0.807	0.96
0.2	584	3.03958276328	0.998	0.915	0.961	0.986
0.2	585	2.20463226416	0.981	0.121	0.587	0.952
0.2	586	1.45881928626	0.925	0.213	0.138	0.968
0.2	587	2.49259832068	0.995	0.856	0.991	0.984
0.2	588	1.99252674944	0.978	0.916	0.983	0.969
0.2	589	0.851946603357	0.809	0.784	0.916	0.859
0.2	590	1.557574487	0.932	0.977	0.932	0.835
0.2	591	3.03981137432	0.999	0.928	1.0	0.996
0.2	592	2.21437219559	0.981	0.885	0.919	0.98
0.2	593	3.28276054296	0.999	0.709	0.885	0.997
0.2	594	1.82979168728	0.962	0.956	0.984	0.962
0.2	595	1.06527689386	0.864	0.911	0.865	0.844
0.2	596	4.94112011306	1.0	0.957	0.993	1.0
0.2	597	1.81622770077	0.961	0.953	0.999	0.972
0.2	598	2.58671534927	0.996	0.821	0.988	0.994
0.2	599	1.75766719624	0.954	0.877	0.852	0.952
0.2	600	2.24625204219	0.989	0.908	0.197	0.895
0.2	601	5.61825942541	1.0	0.97	1.0	1.0
0.2	602	1.59053367096	0.945	0.273	0.77	0.894
0.2	603	3.83210342239	0.998	0.695	0.975	0.998
0.2	604	1.60641057364	0.944	0.964	0.619	0.92
0.2	605	1.59502904943	0.949	0.631	0.818	0.861
0.2	606	1.09396336702	0.857	0.197	0.188	0.811
0.2	607	2.51356941261	0.997	0.8	0.962	0.996
0.2	608	1.05774090069	0.855	0.382	0.788	0.799
0.2	609	2.33141236807	0.991	0.686	0.999	0.982
0.2	610	3.97926145522	1.0	0.655	0.902	1.0
0.2	611	3.35993619702	0.999	0.971	1.0	1.0
0.2	612	2.52714090931	0.994	0.518	0.774	0.994
0.2	613	2.4758553044	0.99	0.864	0.984	0.98
0.2	614	1.30443167419	0.912	0.233	0.974	0.896
0.2	615	0.891463494899	0.821	0.202	0.164	0.796
0.2	616	1.516098462	0.933	0.821	0.806	0.898
0.2	617	1.76061157202	0.958	0.641	0.767	0.99
0.2	618	0.119934034866	0.557	0.063	0.763	0.737
0.2	619	1.22433374432	0.884	0.039	0.82	0.943
0.2	620	3.2838102293	0.999	0.926	0.998	0.998
0.2	621	2.78751716659	0.995	0.653	0.789	0.902
0.2	622	0.880903980407	0.817	0.464	0.753	0.823
0.2	623	2.50271631695	0.992	0.742	0.982	0.991
0.2	624	1.88731536996	0.97	0.375	0.816	0.955
0.2	625	1.62514357322	0.949	0.455	0.186	0.937
0.2	626	3.75326797165	1.0	0.926	0.997	1.0
0.2	627	1.19814051784	0.88	0.543	0.545	0.649
0.2	628	0.120848992648	0.559	0.158	0.286	0.413
0.2	629	2.11391638129	0.978	0.568	0.93	0.983
0.2	630	3.67557764587	0.999	0.794	0.979	0.999
0.2	631	0.124427339528	0.556	0.618	0.49	0.363
0.2	632	0.638328506029	0.743	0.201	0.366	0.502
0.2	633	1.11383464768	0.873	0.482	0.696	0.828
0.2	634	2.78997276916	0.999	0.767	0.963	0.963
0.2	635	0.503383220965	0.697	0.398	0.712	0.82
0.2	636	2.97027748687	0.994	0.868	0.961	0.996
0.2	637	-0.11903918537	0.456	0.423	0.964	0.591
0.2	638	0.512158511004	0.704	0.402	0.731	0.699
0.2	639	3.26834123548	1.0	0.996	0.991	0.996
0.2	640	0.328883444242	0.632	0.073	0.294	0.652
0.2	641	2.58854061123	0.993	0.741	0.99	0.992
0.2	642	1.88692735328	0.964	0.972	0.432	0.779
0.2	643	3.42926502449	1.0	0.777	0.883	0.997
0.2	644	1.90675922993	0.967	0.878	0.974	0.917
0.2	645	1.61881972917	0.945	0.348	0.222	0.765
0.2	646	0.74846507992	0.788	0.763	0.369	0.617
0.2	647	2.43098764552	0.988	0.651	0.933	0.979
0.2	648	2.47597447817	0.993	0.481	0.869	0.979
0.2	649	0.363237646338	0.663	0.411	0.428	0.592
0.2	650	2.65017413147	0.993	0.754	0.981	0.991
0.2	651	5.9339076387	1.0	0.913	1.0	1.0
0.2	652	3.72539369044	1.0	0.987	0.994	1.0
0.2	653	2.23220413384	0.992	0.78	0.978	0.978
0.2	654	3.85908995919	1.0	0.662	0.595	1.0
0.2	655	4.02862066421	1.0	0.986	1.0	1.0
0.2	656	1.31255086812	0.907	0.576	0.882	0.778
0.2	657	3.78075779997	1.0	0.867	0.986	1.0
0.2	658	3.66402064026	1.0	0.978	0.99	0.998
0.2	659	2.0102384635	0.971	0.982	0.992	0.981
0.2	660	6.14683365545	1.0	0.917	1.0	1.0
0.2	661	2.37560065116	0.988	0.605	0.935	0.999
0.2	662	4.78300979042	1.0	0.611	0.997	1.0
0.2	663	0.206023494083	0.576	0.68	0.679	0.645
0.2	664	1.05515661334	0.856	0.429	0.292	0.7
0.2	665	1.83195362314	0.958	0.84	0.753	0.97
0.2	666	3.10737460475	0.998	0.723	0.999	0.995
0.2	667	2.91844172874	0.995	0.755	0.995	0.996
0.2	668	2.76078652402	0.995	0.942	0.991	0.998
0.2	669	1.88571834	0.971	0.955	0.94	0.899
0.2	670	3.01032793549	0.999	0.396	0.99	1.0
0.2	671	4.69827524474	1.0	0.947	1.0	1.0
0.2	672	2.1269219097	0.979	0.516	0.942	0.967
0.2	673	1.7004390169	0.954	0.899	0.689	0.826
0.2	674	2.25697307241	0.983	0.087	0.555	0.997
0.2	675	3.7896185265	1.0	0.988	0.999	1.0
0.2	676	2.84719051922	0.996	0.455	0.951	0.999
0.2	677	3.57897721598	1.0	0.588	0.957	1.0
0.2	678	0.655084133897	0.742	0.916	0.808	0.911
0.2	679	2.92111307173	0.997	0.606	0.986	0.998
0.2	680	3.03738975129	1.0	0.966	0.927	0.992
0.2	681	2.64161234331	0.995	0.483	0.917	0.976
0.2	682	4.47573569227	1.0	0.888	0.99	1.0
0.2	683	4.55852904722	1.0	0.932	0.997	1.0
0.2	684	1.47951442175	0.939	0.231	0.99	0.979
0.2	685	2.62085386815	0.991	0.785	0.998	0.996
0.2	686	2.65830060367	0.995	0.859	0.999	0.994
0.2	687	3.06518399545	1.0	0.796	0.831	0.997
0.2	688	0.967950307327	0.836	0.423	0.232	0.809
0.2	689	2.57525702547	0.996	0.623	0.583	0.976
0.2	690	1.40090197388	0.916	0.822	0.358	0.849
0.2	691	2.39091896136	0.991	0.904	1.0	0.98
0.2	692	3.83552682311	1.0	0.603	0.999	1.0
0.2	693	1.27513371345	0.892	0.113	0.182	0.847
0.2	694	2.37628455096	0.99	0.69	0.73	0.993
0.2	695	2.47678590603	0.993	0.892	0.564	0.917
0.2	696	2.40379010291	0.987	0.619	0.789	0.981
0.2	697	1.69747340641	0.957	0.92	0.932	0.911
0.2	698	3.00020588438	1.0	0.831	0.999	1.0
0.2	699	3.71699141015	1.0	0.391	0.638	1.0
0.2	700	1.56529596861	0.929	0.862	0.646	0.903
0.2	701	0.496576619556	0.686	0.31	0.308	0.686
0.2	702	2.42935903803	0.995	0.35	0.91	0.993
0.2	703	4.56589504974	1.0	0.821	0.998	1.0
0.2	704	0.188493706285	0.578	0.049	0.653	0.629
0.2	705	1.40400866243	0.924	0.052	0.561	0.723
0.2	706	1.23535846076	0.892	0.907	0.94	0.836
0.2	707	2.22257568975	0.983	0.763	0.941	0.979
0.2	708	2.43590848765	0.989	0.534	0.805	0.99
0.2	709	1.72847932145	0.962	0.42	0.732	0.927
0.2	710	1.75111416636	0.956	0.291	0.777	0.983
0.2	711	2.08644296382	0.98	0.902	0.946	0.96
0.2	712	-0.347015977516	0.37	0.15	0.365	0.314
0.2	713	1.23891354463	0.885	0.751	0.634	0.733
0.2	714	3.77127416532	1.0	0.964	0.998	1.0
0.2	715	-0.216186118761	0.405	0.011	0.508	0.419
0.2	716	0.630053691629	0.725	0.517	0.272	0.748
0.2	717	2.7764472106	0.996	0.583	0.967	0.999
0.2	718	2.7947384662	0.996	0.716	0.905	0.987
0.2	719	-0.398249196902	0.334	0.426	0.427	0.273
0.2	720	1.05267411399	0.854	0.41	0.347	0.576
0.2	721	2.61607705482	0.992	0.912	0.975	0.993
0.2	722	2.0406800325	0.974	0.846	0.99	0.984
0.2	723	2.66376255022	0.995	0.976	0.957	0.995
0.2	724	2.71601289057	0.996	0.346	0.917	0.985
0.2	725	1.41610656862	0.918	0.339	0.891	0.918
0.2	726	2.41746827746	0.993	0.75	0.68	0.958
0.2	727	2.88240257653	0.998	0.994	0.988	0.988
0.2	728	2.89892967013	0.998	0.894	0.952	0.995
0.2	729	3.65362376355	1.0	0.924	0.916	1.0
0.2	730	1.22906427946	0.889	0.353	0.376	0.734
0.2	731	1.54580027602	0.941	0.662	0.351	0.922
0.2	732	-0.113581929893	0.464	0.479	0.1	0.327
0.2	733	2.36123149048	0.986	0.87	0.876	0.929
0.2	734	1.11791236499	0.868	0.966	0.823	0.942
0.2	735	2.63656136647	0.998	0.967	0.945	0.998
0.2	736	2.33325437609	0.99	0.869	0.902	0.961
0.2	737	2.27751811697	0.991	0.627	0.902	0.976
0.2	738	2.6398391309	0.997	0.97	0.99	0.997
0.2	739	2.79718088092	0.996	0.968	0.845	0.971
0.2	740	2.95216960082	0.998	0.981	0.995	0.992
0.2	741	3.34296354739	1.0	0.962	0.986	0.998
0.2	742	1.10906742235	0.855	0.605	0.438	0.649
0.2	743	3.43093452004	1.0	0.406	0.82	1.0
0.2	744	3.10275997872	1.0	0.388	0.968	1.0
0.2	745	1.88934509649	0.971	0.979	0.997	0.947
0.2	746	2.31896200438	0.99	0.947	0.937	0.989
0.2	747	1.9291717077	0.963	0.376	0.846	0.977
0.2	748	0.767278963289	0.793	0.201	0.806	0.785
0.2	749	2.2138593235	0.985	0.691	0.992	0.994
0.2	750	3.26920355345	0.998	0.999	1.0	0.995
0.2	751	1.55493305297	0.934	0.354	0.877	0.943
0.2	752	2.54533246486	0.994	0.749	0.819	0.982
0.2	753	1.27302702806	0.899	0.43	0.969	0.871
0.2	754	1.11908062807	0.855	0.339	0.421	0.88
0.2	755	2.46481581135	0.992	0.946	0.958	0.984
0.2	756	0.652455720586	0.74	0.595	0.258	0.728
0.2	757	1.01833960042	0.856	0.611	0.808	0.576
0.2	758	1.88230512758	0.961	0.932	0.94	0.949
0.2	759	1.33737013274	0.902	0.91	0.936	0.897
0.2	760	1.26467945204	0.891	0.007	0.742	0.919
0.2	761	2.63601531692	0.995	0.696	0.924	0.991
0.2	762	3.16754339319	1.0	0.91	1.0	1.0
0.2	763	1.4236644018	0.928	0.294	0.761	0.93
0.2	764	4.21652250506	1.0	0.83	0.984	1.0
0.2	765	3.14252251464	0.999	0.941	0.998	0.996
0.2	766	0.537630572975	0.706	0.515	0.728	0.734
0.2	767	1.83654294529	0.964	0.123	0.713	0.985
0.2	768	3.84308822372	0.999	0.913	0.997	0.999
0.2	769	1.34154046025	0.904	0.537	0.342	0.775
0.2	770	2.18614647818	0.978	0.401	0.585	0.97
0.2	771	4.49334452672	1.0	0.973	0.995	1.0
0.2	772	1.49440482454	0.932	0.987	0.949	0.794
0.2	773	1.74132112559	0.954	0.463	0.793	0.946
0.2	774	1.00039518442	0.84	0.188	0.811	0.925
0.2	775	1.94606664747	0.971	0.536	0.651	0.937
0.2	776	1.52986751432	0.945	0.407	0.692	0.899
0.2	777	3.77671311056	1.0	0.986	1.0	1.0
0.2	778	1.34599250926	0.905	0.605	0.604	0.882
0.2	779	2.85636216965	0.998	0.391	0.961	0.999
0.2	780	0.502857857343	0.722	0.806	0.594	0.687
0.2	781	4.2857423808	1.0	0.899	0.994	1.0
0.2	782	2.14526288877	0.988	0.233	0.471	0.991
0.2	783	1.2010615431	0.89	0.207	0.693	0.842
0.2	784	-0.332392230439	0.375	0.611	0.155	0.159
0.2	785	1.79378014109	0.967	0.695	0.839	0.946
0.2	786	0.93719965937	0.834	0.642	0.741	0.743
0.2	787	2.2249477717	0.985	0.663	0.89	0.986
0.2	788	3.45485955042	1.0	0.993	0.994	0.997
0.2	789	0.368276301417	0.641	0.255	0.755	0.36
0.2	790	3.17945291968	0.999	0.746	0.979	0.998
0.2	791	2.78061390293	0.996	0.956	0.525	0.985
0.2	792	4.30275407135	1.0	0.986	0.896	1.0
0.2	793	5.12801839573	1.0	0.969	0.989	1.0
0.2	794	-0.000312876752616	0.504	0.509	0.092	0.481
0.2	795	1.01353753279	0.834	0.867	0.886	0.67
0.2	796	0.590084916843	0.729	0.803	0.786	0.756
0.2	797	3.54347311166	1.0	0.711	0.99	0.999
0.2	798	2.45963761083	0.995	0.941	0.94	0.995
0.2	799	3.21739627821	0.999	0.788	0.959	0.998
0.2	800	0.649405721774	0.744	0.649	0.188	0.648
0.2	801	2.62730333265	0.995	0.982	0.994	0.978
0.2	802	1.81907913506	0.961	0.802	0.767	0.795
0.2	803	1.67734985991	0.952	0.268	0.784	0.884
0.2	804	2.07053099828	0.985	0.323	0.69	0.991
0.2	805	1.42348028742	0.92	0.527	0.801	0.955
0.2	806	0.284615067742	0.624	0.292	0.752	0.745
0.2	807	2.06819589632	0.979	0.646	0.926	0.988
0.2	808	3.32080479763	0.999	0.827	0.971	1.0
0.2	809	1.61457588038	0.947	0.612	0.723	0.903
0.2	810	2.83329564251	0.996	0.858	0.927	0.99
0.2	811	0.545070457047	0.726	0.834	0.151	0.588
0.2	812	0.620894578387	0.728	0.988	0.977	0.643
0.2	813	1.50936555076	0.939	0.093	0.473	0.859
0.2	814	2.58353047621	0.994	0.626	0.88	0.987
0.2	815	1.28941889407	0.897	0.844	0.329	0.77
0.2	816	1.6086224777	0.949	0.167	0.441	0.96
0.2	817	2.15733316553	0.981	0.469	0.845	0.991
0.2	818	0.357979150978	0.647	0.551	0.861	0.774
0.2	819	1.06688359007	0.856	0.199	0.066	0.848
0.2	820	1.69480608506	0.955	0.434	0.74	0.978
0.2	821	0.649872670958	0.758	0.377	0.404	0.549
0.2	822	2.84751811459	0.996	0.952	0.996	0.971
0.2	823	4.29736858136	1.0	0.994	1.0	1.0
0.2	824	4.80504770292	1.0	0.803	0.992	1.0
0.2	825	1.77785950265	0.96	0.211	0.902	0.975
0.2	826	3.86380734577	1.0	0.913	1.0	1.0
0.2	827	0.746353913752	0.789	0.052	0.587	0.823
0.2	828	2.70614291229	0.996	0.799	0.99	0.995
0.2	829	1.83309721198	0.963	0.379	0.951	0.947
0.2	830	0.467243533543	0.671	0.288	0.866	0.613
0.2	831	-0.45387176343	0.324	0.157	0.073	0.169
0.2	832	1.9329817191	0.977	0.373	0.765	0.956
0.2	833	3.02271621924	0.997	0.651	0.925	0.99
0.2	834	2.10219831313	0.983	0.658	0.897	0.965
0.2	835	1.2203814802	0.898	0.814	0.867	0.801
0.2	836	1.05561210039	0.857	0.904	0.778	0.817
0.2	837	1.3133306587	0.908	0.132	0.657	0.942
0.2	838	2.7748598357	0.997	0.918	1.0	0.999
0.2	839	3.81151267654	1.0	0.285	0.833	1.0
0.2	840	3.1105743143	0.999	0.23	0.39	0.998
0.2	841	3.84745136755	1.0	0.99	0.994	0.997
0.2	842	2.07889026795	0.98	0.889	0.978	0.979
0.2	843	1.92134764203	0.971	0.607	0.987	0.984
0.2	844	1.760498791	0.963	0.583	0.92	0.827
0.2	845	2.88378475985	0.998	0.932	0.97	0.991
0.2	846	0.554860972861	0.718	0.905	0.386	0.46
0.2	847	2.33903243162	0.99	0.774	0.661	0.902
0.2	848	2.36366235353	0.993	0.353	0.983	0.955
0.2	849	2.54709542281	0.993	0.911	0.739	0.939
0.2	850	4.01711439188	1.0	0.964	0.995	0.999
0.2	851	0.88450654571	0.807	0.345	0.223	0.803
0.2	852	2.17768577712	0.983	0.532	0.44	0.935
0.2	853	1.64754426882	0.951	0.951	0.864	0.908
0.2	854	1.94315821358	0.967	0.956	0.983	0.94
0.2	855	2.29832245482	0.99	0.775	0.963	0.995
0.2	856	0.30768849566	0.61	0.565	0.36	0.564
0.2	857	0.111771931644	0.551	0.818	0.298	0.373
0.2	858	3.92898468581	1.0	0.508	0.945	0.999
0.2	859	-0.329845779789	0.358	0.623	0.581	0.341
0.2	860	1.31991140063	0.912	0.662	0.73	0.818
0.2	861	2.21408979621	0.989	0.458	0.915	0.995
0.2	862	1.74248052755	0.953	0.948	0.986	0.956
0.2	863	1.84213437651	0.966	0.965	0.961	0.839
0.2	864	2.53343522019	0.994	0.431	0.715	0.975
0.2	865	1.86033976323	0.962	0.53	0.837	0.936
0.2	866	4.11037299219	1.0	0.442	0.98	1.0
0.2	867	1.71294590131	0.953	0.566	0.978	0.97
0.2	868	2.26894122742	0.988	0.539	0.955	0.998
0.2	869	2.82314731856	0.997	0.644	0.811	0.996
0.2	870	3.93140902481	1.0	0.999	0.98	0.999
0.2	871	1.08013174842	0.866	0.426	0.282	0.57
0.2	872	4.19932268201	1.0	0.907	0.991	1.0
0.2	873	1.94970208894	0.971	0.3	0.905	0.977
0.2	874	3.79783062708	1.0	0.986	0.993	0.999
0.2	875	2.2852440332	0.988	0.606	0.476	0.969
0.2	876	3.06506852378	1.0	0.26	0.703	0.995
0.2	877	3.87857253217	1.0	0.973	1.0	0.998
0.2	878	4.13672523991	1.0	0.983	0.999	1.0
0.2	879	2.26174547797	0.984	0.963	0.979	0.988
0.2	880	0.383234572742	0.651	0.159	0.551	0.548
0.2	881	3.7207678192	1.0	0.911	0.989	1.0
0.2	882	3.77726917628	1.0	0.969	0.906	1.0
0.2	883	3.09585369303	0.999	0.877	0.978	1.0
0.2	884	2.51488581367	0.993	0.81	0.951	0.992
0.2	885	2.21389806541	0.989	0.971	0.997	0.996
0.2	886	3.79026916913	1.0	0.94	0.961	1.0
0.2	887	1.87474854286	0.968	0.838	0.953	0.984
0.2	888	1.78569398998	0.954	0.149	0.279	0.93
0.2	889	3.82753447953	1.0	0.998	1.0	1.0
0.2	890	3.75996665614	1.0	0.379	0.945	0.999
0.2	891	0.514803768418	0.706	0.246	0.615	0.71
0.2	892	2.12740041119	0.978	0.747	0.589	0.917
0.2	893	2.42091644765	0.992	0.863	0.993	0.99
0.2	894	1.32363730757	0.899	0.411	0.879	0.693
0.2	895	2.44186882753	0.993	0.462	0.939	0.996
0.2	896	1.56764008921	0.946	0.937	0.853	0.907
0.2	897	1.47575520393	0.928	0.168	0.779	0.897
0.2	898	1.93737001224	0.97	0.898	0.85	0.889
0.2	899	3.59958019911	1.0	0.811	0.991	0.994
0.2	900	1.30719471296	0.906	0.227	0.7	0.874
0.2	901	3.17563448796	0.998	0.851	0.964	0.996
0.2	902	2.15980408607	0.984	0.104	0.904	0.987
0.2	903	2.3764647754	0.994	0.629	0.952	0.995
0.2	904	1.91460007073	0.968	0.35	0.809	0.983
0.2	905	4.21482858198	1.0	0.795	0.982	0.999
0.2	906	2.29810488539	0.987	0.471	0.89	0.958
0.2	907	1.03236216151	0.844	0.454	0.552	0.781
0.2	908	1.77518052159	0.958	0.444	0.238	0.931
0.2	909	3.05361788268	0.999	0.996	0.99	0.999
0.2	910	2.08800479993	0.974	0.214	0.245	0.919
0.2	911	2.60002602008	0.996	0.62	0.746	0.994
0.2	912	1.859143833	0.96	0.403	0.194	0.897
0.2	913	3.24791290059	1.0	0.627	0.947	0.996
0.2	914	0.539348707654	0.706	0.632	0.451	0.624
0.2	915	1.22980127808	0.891	0.485	0.708	0.894
0.2	916	1.14529176987	0.869	0.322	0.551	0.62
0.2	917	3.71159194011	0.998	0.659	0.797	0.997
0.2	918	1.14620538628	0.883	0.9	0.776	0.821
0.2	919	1.6427980514	0.953	0.574	0.814	0.92
0.2	920	1.7162267964	0.961	0.979	0.989	0.93
0.2	921	3.21621768788	0.999	0.832	0.994	1.0
0.2	922	2.76836482483	0.995	0.446	0.727	0.982
0.2	923	2.54787013617	0.994	0.993	0.949	0.978
0.2	924	0.970949574539	0.841	0.63	0.623	0.904
0.2	925	2.46495769628	0.99	0.423	0.849	0.963
0.2	926	0.896339707511	0.822	0.042	0.479	0.682
0.2	927	0.436946202756	0.67	0.515	0.129	0.616
0.2	928	3.47769103771	0.999	0.784	0.995	0.999
0.2	929	4.55999796852	1.0	0.996	1.0	1.0
0.2	930	1.90603869144	0.97	0.395	0.6	0.938
0.2	931	2.78127954106	0.993	0.636	0.948	0.998
0.2	932	1.49896144793	0.942	0.959	0.944	0.887
0.2	933	0.785184207419	0.769	0.278	0.583	0.773
0.2	934	1.50080742133	0.933	0.759	0.976	0.905
0.2	935	1.67201074689	0.953	0.478	0.973	0.934
0.2	936	0.844109094174	0.799	0.176	0.801	0.804
0.2	937	4.75188714603	1.0	0.949	0.995	1.0
0.2	938	-0.237970464537	0.404	0.585	0.864	0.568
0.2	939	2.15335270782	0.984	0.791	0.58	0.989
0.2	940	2.93299316026	1.0	0.679	0.994	0.997
0.2	941	1.44826670974	0.919	0.349	0.845	0.962
0.2	942	1.34452930088	0.903	0.491	0.927	0.931
0.2	943	0.5022557737	0.712	0.094	0.64	0.73
0.2	944	4.12442761687	1.0	1.0	1.0	1.0
0.2	945	2.32921105514	0.991	0.791	0.997	0.933
0.2	946	2.239461256	0.988	0.907	0.959	0.98
0.2	947	4.19105842765	1.0	0.871	0.981	1.0
0.2	948	3.54612462112	1.0	0.585	0.948	0.997
0.2	949	2.59742899411	0.993	0.6	0.893	0.943
0.2	950	4.33629040915	1.0	0.904	0.99	0.999
0.2	951	0.533996071302	0.702	0.463	0.961	0.816
0.2	952	2.91052892884	0.998	0.298	0.422	0.998
0.2	953	3.90326646909	1.0	0.739	0.995	1.0
